image_path	ground_truth	answer	options_list	question	task	image_name	index	cls_description	A	B	C	D	E
1492.png	Down	A	['Down', 'Left', 'Up', 'Lower-left', 'Right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1492.png	71	Medium Difficulty	Down	Left	Up	Lower-left	Right
1567.png	Up	D	['Upper-right', 'Down', 'Lower-left', 'Up', 'Left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1567.png	72	Medium Difficulty	Upper-right	Down	Lower-left	Up	Left
1602.png	Up	C	['Left', 'Lower-left', 'Up', 'Lower-right', 'Upper-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1602.png	73	Medium Difficulty	Left	Lower-left	Up	Lower-right	Upper-left
1605.png	Lower-left	B	['Upper-left', 'Lower-left', 'Right', 'Lower-right', 'Upper-right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1605.png	74	Medium Difficulty	Upper-left	Lower-left	Right	Lower-right	Upper-right
1660.png	Lower-left	E	['Upper-right', 'Left', 'Right', 'Up', 'Lower-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1660.png	75	Medium Difficulty	Upper-right	Left	Right	Up	Lower-left
1661.png	Lower-left	C	['Up', 'Lower-right', 'Lower-left', 'Right', 'Upper-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1661.png	76	Medium Difficulty	Up	Lower-right	Lower-left	Right	Upper-left
1682.png	Down	D	['Upper-left', 'Right', 'Up', 'Down', 'Lower-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1682.png	77	Medium Difficulty	Upper-left	Right	Up	Down	Lower-left
1710.png	Down	C	['Upper-right', 'Lower-right', 'Down', 'Lower-left', 'Up']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1710.png	78	Medium Difficulty	Upper-right	Lower-right	Down	Lower-left	Up
1781.png	Lower-left	B	['Right', 'Lower-left', 'Left', 'Down', 'Upper-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1781.png	79	Medium Difficulty	Right	Lower-left	Left	Down	Upper-left
1793.png	Down	B	['Upper-left', 'Down', 'Lower-left', 'Left', 'Up']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1793.png	80	Medium Difficulty	Upper-left	Down	Lower-left	Left	Up
1830.png	Upper-right	E	['Lower-left', 'Upper-left', 'Up', 'Lower-right', 'Upper-right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1830.png	81	Medium Difficulty	Lower-left	Upper-left	Up	Lower-right	Upper-right
1865.png	Upper-left	C	['Up', 'Upper-right', 'Upper-left', 'Down', 'Left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1865.png	82	Medium Difficulty	Up	Upper-right	Upper-left	Down	Left
1879.png	Upper-right	B	['Lower-left', 'Upper-right', 'Down', 'Lower-right', 'Upper-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1879.png	83	Medium Difficulty	Lower-left	Upper-right	Down	Lower-right	Upper-left
1889.png	Lower-right	D	['Down', 'Lower-left', 'Right', 'Lower-right', 'Up']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1889.png	84	Medium Difficulty	Down	Lower-left	Right	Lower-right	Up
1894.png	Upper-right	C	['Lower-left', 'Down', 'Upper-right', 'Up', 'Upper-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1894.png	85	Medium Difficulty	Lower-left	Down	Upper-right	Up	Upper-left
1904.png	Upper-right	C	['Right', 'Upper-left', 'Upper-right', 'Left', 'Up']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1904.png	86	Medium Difficulty	Right	Upper-left	Upper-right	Left	Up
1927.png	Up	E	['Left', 'Lower-left', 'Down', 'Lower-right', 'Up']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1927.png	87	Medium Difficulty	Left	Lower-left	Down	Lower-right	Up
1934.png	Up	D	['Upper-right', 'Lower-right', 'Down', 'Up', 'Right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1934.png	88	Medium Difficulty	Upper-right	Lower-right	Down	Up	Right
1966.png	Up	B	['Left', 'Up', 'Upper-right', 'Lower-left', 'Down']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1966.png	89	Medium Difficulty	Left	Up	Upper-right	Lower-left	Down
1979.png	Right	A	['Right', 'Lower-left', 'Up', 'Left', 'Upper-right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1979.png	90	Medium Difficulty	Right	Lower-left	Up	Left	Upper-right
1994.png	Upper-left	C	['Left', 'Lower-right', 'Upper-left', 'Upper-right', 'Down']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	1994.png	91	Medium Difficulty	Left	Lower-right	Upper-left	Upper-right	Down
2021.png	Lower-right	A	['Lower-right', 'Left', 'Upper-right', 'Right', 'Down']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2021.png	92	Medium Difficulty	Lower-right	Left	Upper-right	Right	Down
2066.png	Up	E	['Upper-right', 'Left', 'Down', 'Lower-right', 'Up']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2066.png	93	Medium Difficulty	Upper-right	Left	Down	Lower-right	Up
2210.png	Down	B	['Upper-left', 'Down', 'Left', 'Upper-right', 'Right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2210.png	94	Medium Difficulty	Upper-left	Down	Left	Upper-right	Right
2212.png	Upper-right	C	['Upper-left', 'Right', 'Upper-right', 'Lower-right', 'Left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2212.png	95	Medium Difficulty	Upper-left	Right	Upper-right	Lower-right	Left
2899.png	Lower-right	A	['Lower-right', 'Right', 'Upper-left', 'Up', 'Lower-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2899.png	96	Medium Difficulty	Lower-right	Right	Upper-left	Up	Lower-left
2921.png	Lower-right	C	['Left', 'Down', 'Lower-right', 'Upper-left', 'Up']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2921.png	97	Medium Difficulty	Left	Down	Lower-right	Upper-left	Up
2952.png	Upper-left	E	['Lower-right', 'Right', 'Up', 'Upper-right', 'Upper-left']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2952.png	98	Medium Difficulty	Lower-right	Right	Up	Upper-right	Upper-left
2959.png	Upper-left	C	['Lower-right', 'Upper-right', 'Upper-left', 'Left', 'Right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	2959.png	99	Medium Difficulty	Lower-right	Upper-right	Upper-left	Left	Right
3695.png	Down	D	['Right', 'Upper-left', 'Up', 'Down', 'Upper-right']	"['What is the movement direction of the ship in the image?', 'Which direction is the ship moving in this image?', ""What is the primary direction of the ship's movement shown in the image?"", ""Which direction best describes the ship's movement in the picture?"", 'What direction is the ship traveling in this image?']"	Ship Movement Direction Inference	3695.png	100	Medium Difficulty	Right	Upper-left	Up	Down	Upper-right
